timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
42.160,-9.471471,0.028060,0.176900,10.027500,-12.302501,-44.384377
42.180,-9.438531,0.031720,0.071370,9.730000,-10.202500,-46.558754
42.200,-9.609941,0.010370,-0.326960,11.873751,-6.326250,-47.263126
42.220,-9.604450,-0.019520,-0.514230,13.006876,-5.131875,-44.795628
42.240,-9.503191,-0.142130,-0.608780,10.360001,-7.927500,-34.825001
42.260,-9.482450,-0.431270,-0.550830,8.491876,-12.324375,-30.730001
42.280,-9.532471,-0.447130,-0.514230,6.807500,-15.281876,-26.171251
42.300,-9.583100,-0.496540,-0.498370,4.344375,-13.125001,-26.018126
42.320,-9.473910,-0.431880,-0.457500,3.255000,-9.537500,-26.770626
42.340,-9.442801,-0.279380,-0.458720,3.465000,-3.486875,-28.183752
42.360,-9.439751,-0.204350,-0.427000,4.878125,-2.528750,-27.601877
42.380,-9.401931,-0.145790,-0.412970,7.630001,-3.692500,-26.271875
42.400,-9.538570,-0.212280,-0.488610,7.883750,-4.326875,-25.361876
42.420,-9.520881,-0.234850,-0.439200,6.680625,-5.254375,-22.671251
42.440,-9.592860,-0.282430,-0.369660,6.063750,-6.247500,-21.643126
42.460,-9.580050,-0.265350,-0.351970,5.433750,-6.860000,-21.078751
42.480,-9.505630,-0.222040,-0.300120,4.462500,-5.687500,-20.531876
42.500,-9.521490,-0.259250,-0.351360,5.022500,-5.210625,-20.177502
42.520,-9.280540,-0.118340,-0.365390,7.249375,-4.860625,-19.398750
42.540,-9.328730,-0.141520,-0.350140,8.588125,-4.790625,-18.523750
42.560,-9.394610,-0.217770,-0.530700,13.234376,-4.046875,-16.581251
42.580,-9.282981,-0.239730,-0.479460,13.663126,-4.462500,-14.896875
42.600,-9.515390,-0.224480,-0.636840,14.538126,-3.933125,-9.218125
42.620,-9.605061,-0.437370,-0.762500,16.677502,-2.428125,-5.516875
42.640,-9.648371,-0.550830,-0.782630,15.268751,-2.826250,-2.069375
42.660,-9.883221,-0.721020,-0.813130,10.250626,-0.997500,3.298750
42.680,-9.680091,-0.899140,-0.881450,7.105000,1.181250,4.987500
42.700,-9.747190,-0.911950,-0.624030,-0.376250,2.585625,5.293750
42.720,-9.787451,-0.851560,-0.573400,-2.038750,4.480000,4.340000
42.740,-9.691071,-0.728950,-0.542290,-4.379375,8.715000,4.462500
42.760,-9.569681,-0.581330,-0.538630,-5.735625,8.977500,6.418125
42.780,-9.497090,-0.542900,-0.488000,-7.398125,7.568750,8.942500
42.800,-9.618481,-0.577670,-0.438590,-9.091250,5.967500,12.810000
42.820,-9.602011,-0.562420,-0.430660,-9.620625,6.663126,13.750626
42.840,-9.643490,-0.481900,-0.553270,-11.195625,8.723750,16.607500
42.860,-9.528200,-0.455670,-0.544730,-12.626250,9.051875,18.913126
42.880,-9.449511,-0.550830,-0.328180,-15.596876,5.127500,20.409376
42.900,-9.684361,-0.606340,-0.222650,-15.089375,3.290000,18.226252
42.920,-9.699000,-0.522770,-0.208620,-14.529376,7.525001,12.853750
42.940,-9.534301,-0.256810,-0.257420,-16.616251,10.920000,11.935000
42.960,-9.531251,-0.173240,-0.306830,-17.158751,12.831876,12.853750
42.980,-9.483061,-0.128710,-0.372710,-15.828751,12.131876,18.025002
43.000,-9.444021,-0.026230,-0.473360,-15.404376,12.258751,21.402500
43.020,-9.509900,-0.004880,-0.719800,-15.750001,15.102501,30.209377
43.040,-9.587980,0.061610,-0.935740,-14.923125,17.906876,36.518127
43.060,-9.289690,0.062830,-1.005280,-15.356251,14.931876,50.793751
43.080,-9.254311,-0.411140,-0.443470,-16.051876,5.901875,52.775627
43.100,-9.788061,-0.647820,-0.216550,-14.726251,-0.433125,50.981876
43.120,-9.946660,-0.616710,0.126880,-15.806876,5.228125,37.113129
43.140,-9.880171,-0.306220,0.258640,-20.230001,14.660625,29.850626
43.160,-9.676430,0.035380,0.301950,-26.350626,27.790001,21.249376
43.180,-9.466590,0.280600,0.259250,-26.066252,28.708752,21.726252
43.200,-9.214050,0.567910,0.078690,-22.684376,24.880627,29.929377
43.220,-8.970050,0.644770,-0.088450,-21.035002,21.945002,35.870628
43.240,-8.964561,0.627080,-0.116510,-19.411877,15.023750,46.523750
43.260,-9.086560,0.335500,0.032330,-12.477501,9.826250,48.251877
43.280,-9.301890,0.184220,0.393450,-8.925000,5.394375,46.637501
43.300,-9.669111,0.169580,0.472750,-4.838750,6.028750,36.741253
43.320,-9.717300,0.240950,0.494100,-6.063750,10.491250,32.668125
43.340,-9.680700,0.312930,0.424560,-10.670626,17.377501,29.715002
43.360,-9.623971,0.334280,0.381250,-12.674376,17.084375,30.450001
43.380,-9.551991,0.422120,0.261080,-14.476875,15.190001,36.509377
43.400,-9.300671,0.519110,0.135420,-15.032500,13.873126,40.621876
43.420,-9.232961,0.489830,0.080520,-15.098125,12.005000,44.174377
43.440,-9.290300,0.431880,0.001830,-13.641251,8.964375,51.086876
43.460,-9.275051,0.463600,0.046970,-12.363750,7.840000,53.138752
43.480,-9.602011,0.240950,0.409310,-9.699375,5.228125,51.366879
43.500,-9.566020,0.243390,0.477020,-8.833125,7.122500,47.228127
43.520,-9.695951,0.282430,0.604510,-11.322500,13.645626,39.405628
43.540,-9.642270,0.463600,0.630130,-12.871250,15.684376,37.493752
43.560,-9.589200,0.351970,0.822280,-16.673126,17.237501,37.218128
43.580,-9.512341,0.517280,0.819840,-17.780001,16.130627,37.883125
43.600,-9.464761,0.605120,0.830210,-19.162500,16.082500,39.051250
43.620,-9.330561,0.714310,0.726510,-19.595627,15.159376,42.035004
43.640,-9.326290,0.702110,0.807640,-18.891251,12.923751,42.848751
43.660,-9.244551,0.818620,0.968680,-15.540001,6.234375,40.206253
43.680,-9.349471,0.749690,1.001010,-14.542500,4.143125,36.894375
43.700,-9.381801,0.793610,1.052250,-12.105625,7.901250,28.551250
43.720,-9.422060,0.846070,1.040660,-9.738750,11.970000,25.764376
43.740,-9.314091,0.916220,0.997960,-8.089375,14.520626,24.675001
43.760,-9.243940,0.932690,0.900970,-4.825625,12.490625,26.652502
43.780,-9.198191,0.961970,0.853390,-3.871875,8.645000,29.172501
43.800,-9.246990,0.968070,0.839970,-4.283125,1.452500,33.985001
43.820,-9.265901,0.860100,0.776530,-4.038125,-0.546875,34.733128
43.840,-9.262851,0.944890,1.030290,-2.874375,-2.345000,31.543751
43.860,-9.358011,0.860100,1.058350,-1.229375,-1.859375,28.175001
43.880,-9.356791,0.861320,1.197430,3.622500,3.154375,19.245626
43.900,-9.298841,0.881450,1.285270,5.761875,5.026875,14.730626
43.920,-9.407421,0.813130,1.286490,7.643126,6.776875,10.775625
43.940,-9.484891,0.709430,1.092510,10.005626,8.890000,8.491876
43.960,-9.514171,0.631350,1.005890,9.441251,7.498750,10.058125
43.980,-9.580050,0.561810,0.922320,4.440625,1.106875,14.638751
44.000,-9.665450,0.524600,0.885110,0.936250,-0.411250,15.990625
44.020,-9.659350,0.539850,0.848510,-5.040000,1.347500,15.732501
44.040,-9.512341,0.701500,0.875960,-6.838125,3.115000,15.093751
44.060,-9.489771,0.744810,0.856440,-6.746250,4.991875,13.728750
44.080,-9.226861,0.895480,0.981490,-4.265625,4.471250,13.273750
44.100,-9.195141,0.929640,1.057740,-2.541875,3.049375,12.582500
44.120,-9.320801,0.830820,1.146800,1.960000,3.968125,10.237500
44.140,-9.256141,0.849120,1.177300,3.622500,5.460000,8.820001
44.160,-9.315921,0.779580,1.266360,5.893125,5.018125,6.195000
44.180,-9.377530,0.722850,1.266360,7.166250,3.832500,5.241250
44.200,-9.379971,0.685030,1.272460,7.280000,1.080625,3.132500
44.220,-9.539181,0.570350,1.345660,6.741875,0.153125,1.006250
44.240,-9.555651,0.558760,1.335290,5.757500,0.739375,-1.421875
44.260,-9.478180,0.590480,1.324310,3.045000,2.983750,-5.836250
44.280,-9.481231,0.603900,1.363350,2.436875,2.598750,-8.010626
44.300,-9.374480,0.688690,1.314550,3.180625,1.863750,-11.401251
44.320,-9.322630,0.709430,1.287710,3.828125,1.522500,-12.210626
44.340,-9.312870,0.639280,1.265140,6.356875,0.035000,-14.857501
44.360,-9.372041,0.658190,1.289540,8.028126,0.135625,-17.211250
44.380,-9.295180,0.673440,1.309060,8.723750,0.980000,-23.485001
44.400,-9.343370,0.649040,1.379820,10.355625,-0.078750,-27.107502
44.420,-9.348250,0.588040,1.349320,10.408126,-1.610000,-30.511251
44.440,-9.417180,0.515450,1.467050,9.082500,-5.311250,-36.662502
44.460,-9.436090,0.514840,1.480470,8.881250,-8.487500,-40.302502
44.480,-9.496481,0.470920,1.534760,8.255626,-13.286876,-48.111877
44.500,-9.557480,0.423340,1.496940,8.837501,-13.549376,-51.590004
44.520,-9.670940,0.365390,1.280390,10.745001,-10.556875,-55.116253
44.540,-9.627021,0.339770,0.815570,10.136875,-7.870625,-53.939377
44.560,-9.578831,0.433100,0.703940,8.750000,-7.472500,-51.568127
44.580,-9.458660,0.409310,0.444080,4.475625,-9.655625,-45.723125
44.600,-9.484281,0.279990,0.396500,2.677500,-11.571876,-43.592503
44.620,-9.445850,0.366000,0.466650,0.669375,-12.783751,-42.778751
44.640,-9.435481,0.433100,0.512400,-0.568750,-10.924376,-43.194378
44.660,-9.252481,0.630740,0.722850,-0.770000,-7.778750,-45.491253
44.680,-9.376310,0.642940,0.602070,1.303750,-5.639375,-46.173752
44.700,-9.286640,0.753350,0.696010,8.518126,-2.765000,-45.657501
44.720,-9.168910,0.820450,0.642940,11.418751,-2.362500,-44.502502
44.740,-9.171961,0.716750,0.628300,13.868751,-3.036250,-43.680000
44.760,-9.368990,0.525820,0.827160,18.965626,-8.312500,-43.890003
44.780,-9.362890,0.452620,0.743590,21.205626,-10.355625,-44.301250
44.800,-9.480620,0.464210,0.700280,22.150625,-14.205626,-44.537502
44.820,-9.581271,0.196420,0.697840,21.984377,-14.901251,-43.028126
44.840,-9.594080,0.297680,0.497760,18.165001,-16.130627,-35.516251
44.860,-9.598960,0.233630,0.278160,14.778750,-16.878752,-31.504377
44.880,-9.630681,0.154940,0.245220,12.145000,-18.125626,-28.385002
44.900,-9.714251,0.019520,0.171410,9.100000,-19.420626,-26.341877
44.920,-9.649590,-0.005490,0.126880,7.818125,-17.858751,-27.243126
44.940,-9.603230,0.022570,0.079300,5.586875,-12.551876,-30.301252
44.960,-9.617870,-0.004880,0.062220,5.495000,-10.040626,-31.736252
44.980,-9.474521,0.134200,0.047580,4.379375,-6.610625,-32.480003
45.000,-9.549550,0.165920,-0.014640,4.081875,-6.024375,-30.349377
45.020,-9.578831,0.143350,-0.043310,4.081875,-9.113126,-24.740625
45.040,-9.395830,0.229360,-0.014030,2.480625,-10.815001,-22.216251
45.060,-9.465370,0.167750,0.082350,1.255625,-12.744375,-21.153126
45.080,-9.530030,0.176900,0.132980,2.279375,-11.650625,-23.095627
45.100,-9.459270,0.236070,0.125050,3.123750,-8.785001,-24.233126
45.120,-9.447680,0.241560,0.143350,5.289375,-6.050625,-25.235001
45.140,-9.456221,0.233020,0.166530,7.000000,-7.109375,-25.309376
45.160,-9.461710,0.234850,0.105530,8.028126,-10.101875,-24.268126
45.180,-9.580661,0.136640,0.075640,7.726250,-11.261250,-23.008125
45.200,-9.634951,0.060390,0.039040,6.908125,-12.289375,-21.008751
45.220,-9.583711,0.026840,-0.029890,3.911250,-11.278750,-20.531876
45.240,-9.580661,0.037210,-0.080520,2.848125,-9.541876,-20.326250
45.260,-9.485500,0.078690,-0.186050,3.920000,-6.776875,-20.247501
45.280,-9.279930,0.190320,-0.185440,4.200000,-6.177500,-20.028751
45.300,-9.309211,0.143350,-0.119560,6.873126,-7.625625,-20.811876
45.320,-9.253700,0.149450,-0.098210,9.660001,-7.770000,-22.225000
45.340,-9.184771,0.185440,0.015250,15.382501,-6.501250,-26.530001
45.360,-9.437921,-0.018300,-0.104920,20.405001,-6.759375,-28.778751
45.380,-9.270781,0.182390,0.025620,22.990625,-7.988750,-28.980001
45.400,-9.551380,-0.047580,-0.260470,23.506876,-10.351251,-24.386251
45.420,-9.606280,-0.159210,-0.259250,21.756876,-13.921250,-20.720001
45.440,-9.775860,-0.449570,-0.419680,13.676250,-17.342501,-15.483126
45.460,-9.896031,-0.371490,-0.311710,10.801875,-15.946876,-14.866251
45.480,-9.655081,-0.421510,-0.322690,5.477500,-12.814376,-17.351252
45.500,-9.572121,-0.441030,-0.372100,3.841250,-10.272500,-19.521252
45.520,-9.573340,-0.351360,-0.350140,3.946250,-4.921875,-22.728127
45.540,-9.479401,-0.178120,-0.491050,7.813750,-2.686250,-22.386875
45.560,-9.379971,-0.150060,-0.786290,8.295000,-2.226875,-19.569376
45.580,-9.420840,-0.193980,-0.771650,6.720000,-6.059375,-10.937501
45.600,-9.462320,-0.281820,-0.792390,6.982501,-7.048125,-7.240625
45.620,-9.417180,-0.303780,-0.877790,6.728750,-3.303125,-2.423750
45.640,-9.456830,-0.369050,-0.750300,6.606250,-1.815625,-1.281875
45.660,-9.464150,-0.420900,-0.672220,7.778750,-0.656250,-0.905625
45.680,-9.523321,-0.417850,-0.472750,8.111250,-0.131250,-1.465625
45.700,-9.615431,-0.396500,-0.411750,8.207500,0.437500,-2.183125
45.720,-9.713641,-0.388570,-0.487390,7.284375,1.246875,-1.968750
45.740,-9.763661,-0.370880,-0.490440,5.954375,1.045625,-0.905625
45.760,-9.656911,-0.317200,-0.678320,1.579375,0.910000,3.670625
45.780,-9.639831,-0.508130,-0.625250,-1.671250,1.041250,6.238750
45.800,-9.786230,-0.701500,-0.713090,-3.465000,1.054375,11.178125
45.820,-9.713641,-0.705160,-0.686250,-4.340000,0.310625,12.713751
45.840,-9.650810,-0.730170,-0.635010,-10.403750,1.137500,12.341876
45.860,-9.675211,-0.701500,-0.441640,-13.129375,3.110625,10.495625
45.880,-9.663621,-0.597190,-0.367220,-14.402501,4.978750,8.299376
45.900,-9.480620,-0.311100,-0.267790,-14.927501,6.256250,5.363750
45.920,-9.439140,-0.187270,-0.272060,-14.616876,5.985000,5.302500
45.940,-9.423281,-0.090280,-0.283040,-12.341876,3.753750,7.021875
45.960,-9.449511,-0.077470,-0.300120,-11.396875,2.047500,8.404375
45.980,-9.491601,-0.130540,-0.380640,-10.504375,0.608125,10.346875
46.000,-9.642270,-0.209230,-0.492270,-10.618126,1.701875,11.291876
46.020,-9.570901,-0.172630,-0.544730,-11.633125,2.821875,12.267501
46.040,-9.434871,-0.112850,-0.575230,-14.883751,1.540000,14.848751
46.060,-9.497090,-0.226920,-0.549610,-15.343125,0.717500,15.666876
46.080,-9.499530,-0.165310,-0.633180,-13.216876,3.325000,15.894376
46.100,-9.353741,0.039650,-0.652700,-12.897501,5.219375,16.213751
46.120,-9.461100,0.055510,-0.638670,-11.974376,8.557501,18.046875
46.140,-9.408031,0.167140,-0.578280,-9.415001,9.725625,19.385626
46.160,-9.394001,0.215940,-0.614270,-5.753125,9.629375,24.001251
46.180,-9.276271,0.229970,-0.394670,-7.586250,8.780625,29.106876
46.200,-9.710590,0.147010,-0.683810,-6.396250,9.397500,34.505627
46.220,-9.608721,0.005490,-0.574620,-1.141875,5.495000,43.264378
46.240,-9.533080,-0.084790,-0.500810,-2.498125,3.871875,45.972504
46.260,-9.961911,-0.591090,-0.136030,-8.855000,2.511250,44.751877
46.280,-10.062560,-0.383690,-0.143960,-10.097501,3.381875,40.560627
46.300,-9.892981,-0.326960,-0.061610,-19.735626,11.886875,31.972502
46.320,-9.780741,-0.075640,-0.021960,-24.403751,16.677502,29.242502
46.340,-9.722790,0.053680,-0.101260,-26.140627,20.523127,29.133127
46.360,-9.381801,0.408090,-0.240340,-24.268126,22.347502,31.950626
46.380,-9.241501,0.526430,-0.320250,-23.003752,21.021875,36.001877
46.400,-9.287861,0.483730,-0.386130,-20.068127,18.506250,43.474377
46.420,-9.321410,0.461770,-0.342210,-18.340000,18.099377,45.653126
46.440,-9.415351,0.375760,-0.229970,-15.894376,18.291876,47.180004
46.460,-9.522711,0.337940,-0.213500,-14.805000,19.223751,48.125004
46.480,-9.474521,0.443470,-0.143350,-15.137501,21.266876,47.495003
46.500,-9.365940,0.546560,-0.086010,-16.568127,22.435001,47.516876
46.520,-9.413520,0.536800,0.206790,-16.992500,23.756250,46.926250
46.540,-9.230520,0.728950,0.233020,-13.798751,26.355001,45.578751
46.560,-9.196360,0.854610,0.415410,-12.866876,26.687502,45.994377
46.580,-9.243330,0.915610,0.197640,-8.050000,24.412500,49.800629
46.600,-9.081680,0.872300,0.270840,-6.466250,23.082500,52.863129
46.620,-9.323240,0.504470,0.382470,-4.908750,20.689377,56.546879
46.640,-9.607500,0.442250,0.435540,-5.193125,19.783751,56.091877
46.660,-9.663011,0.322080,0.603900,-5.556250,20.076876,50.124378
46.680,-9.435481,0.285480,0.660630,-11.090626,20.610626,47.131878
46.700,-9.763661,0.346480,0.706380,-15.360625,21.231876,43.833126
46.720,-9.581271,0.440420,0.994910,-20.527500,22.216251,39.112503
46.740,-9.418401,0.642330,0.999790,-21.861876,21.393751,38.058128
46.760,-9.223201,0.795440,1.270020,-22.347502,13.050626,38.443127
46.780,-9.256750,0.886330,1.174250,-20.798752,9.979376,38.788754
46.800,-9.229300,0.966850,1.052250,-17.171875,2.240000,37.725628
46.820,-9.277491,0.907070,1.304790,-17.810625,2.502500,37.362503
46.840,-9.453171,0.711870,1.431060,-15.264376,4.051250,34.838127
46.860,-9.513560,0.772870,1.434110,-7.940625,7.581875,26.241251
46.880,-9.339710,0.967460,1.337730,-5.368125,8.583751,21.415627
46.900,-9.311041,1.055300,1.317600,-5.464375,8.513750,15.977501
46.920,-9.394610,1.021750,1.275510,-5.547500,6.938750,14.936251
46.940,-9.494040,0.924150,1.171810,-4.248125,1.408750,15.785001
46.960,-9.400101,0.955260,1.014430,-5.031250,-3.040625,18.095001
46.980,-9.487941,0.889380,1.015650,-10.430000,-8.176875,23.353750
47.000,-9.523931,0.821060,1.037610,-12.162500,-9.038751,25.191252
47.020,-9.558701,0.869860,0.804590,-13.046250,-8.938126,25.064377
47.040,-9.371430,1.017480,0.913780,-13.965001,-3.272500,21.402500
47.060,-9.379971,1.074820,0.925980,-13.444376,0.485625,18.685625
47.080,-9.222591,1.227320,0.989420,-8.557501,6.094375,13.391875
47.100,-9.119500,1.329190,1.007720,-5.215000,7.223125,11.913126
47.120,-9.067651,1.356030,1.042490,1.255625,5.700625,10.666250
47.140,-9.150001,1.274290,1.129110,4.051250,4.003125,10.285625
47.160,-9.235400,1.210240,1.212680,6.120625,2.327500,9.200625
47.180,-9.416570,1.084580,1.278560,8.750000,1.627500,5.670000
47.200,-9.369600,1.058960,1.335900,8.636250,1.373750,3.368750
47.220,-9.422060,0.987590,1.316380,6.400625,1.395625,0.350000
47.240,-9.452560,0.965020,1.277340,6.426875,1.050000,-0.826875
47.260,-9.349471,1.008330,1.162660,7.293125,-0.424375,-2.594375
47.280,-9.346420,0.988810,1.074210,7.485625,-0.739375,-2.988125
47.300,-9.402541,0.949770,0.999180,7.682500,-1.522500,-2.800000
47.320,-9.477571,0.863150,0.963190,7.249375,-2.025625,-2.931250
47.340,-9.495871,0.846680,0.976000,6.225626,-1.973125,-3.710000
47.360,-9.550160,0.818620,1.008940,4.112500,0.148750,-6.090000
47.380,-9.525150,0.810690,1.012600,3.386250,1.273125,-7.717500
47.400,-9.439140,0.888770,1.144970,3.027500,1.373750,-10.123751
47.420,-9.340931,0.949770,1.165710,3.491250,0.542500,-10.745001
47.440,-9.314091,0.930250,1.338340,5.228125,-3.543750,-14.035001
47.460,-9.375091,0.936960,1.493890,6.383125,-5.372500,-17.504375
47.480,-9.376921,0.824110,1.472540,7.288750,-4.921875,-25.799376
47.500,-9.392171,0.830210,1.458510,9.537500,-1.894375,-29.942501
47.520,-9.398271,0.808250,1.441430,10.237500,-1.645000,-32.974377
47.540,-9.453781,0.815570,1.174860,12.534375,-1.780625,-37.629375
47.560,-9.359231,0.755790,1.105930,11.418751,-4.182500,-37.848125
47.580,-9.531251,0.671000,0.917440,9.095626,-7.621250,-38.180626
47.600,-9.467811,0.699670,0.777750,6.785625,-10.136875,-37.870003
47.620,-9.393391,0.810080,0.874740,2.117500,-15.273126,-37.642502
47.640,-9.424500,0.697230,0.855830,1.246875,-16.699375,-38.635628
47.660,-9.555040,0.741760,0.832650,1.535625,-17.049376,-41.068127
47.680,-9.371430,0.823500,0.803370,3.456250,-14.236251,-45.920002
47.700,-9.315310,0.907070,0.766160,4.598125,-12.201876,-47.048752
47.720,-9.233570,0.900970,0.672220,8.242500,-13.903750,-46.445004
47.740,-9.271391,0.867420,0.683810,10.106251,-17.084375,-45.456253
47.760,-9.386070,0.738100,0.615490,12.337501,-21.621250,-45.355629
47.780,-9.506850,0.622810,0.566690,11.707500,-21.717501,-46.388126
47.800,-9.483061,0.633790,0.513620,10.828126,-15.491876,-50.448128
47.820,-9.444631,0.699060,0.593530,10.106251,-11.051250,-53.016254
47.840,-9.326900,0.801540,0.405040,11.506250,-6.523125,-55.978127
47.860,-9.171961,0.800320,0.586820,18.388126,-2.953125,-61.674377
47.880,-9.096321,0.818620,0.505690,24.106251,-5.880000,-63.000004
47.900,-9.298230,0.658190,0.380640,30.436876,-14.122500,-61.053127
47.920,-9.465981,0.532530,0.272060,31.920002,-17.508751,-58.603127
47.940,-9.500140,0.473360,0.165920,29.588127,-22.308126,-50.942501
47.960,-9.625801,0.291580,-0.085400,26.394377,-24.355627,-46.891251
47.980,-9.755731,0.108580,-0.189100,22.951252,-25.453751,-43.365002
48.000,-9.810020,-0.005490,-0.401380,16.130627,-22.671251,-39.480003
48.020,-9.808800,-0.007930,-0.479460,12.499375,-18.554377,-38.596252
48.040,-9.759391,-0.035990,-0.541680,8.771875,-8.916250,-40.184376
48.060,-9.522100,0.106140,-0.474580,7.266875,-5.105625,-41.286877
48.080,-9.417180,0.208620,-0.322080,6.549376,-2.865625,-42.166252
48.100,-9.412300,0.210450,-0.151890,8.421875,-1.745625,-42.065628
48.120,-9.525150,0.187270,-0.366000,11.646251,-0.875000,-40.136253
48.140,-9.280540,0.431270,-0.330620,13.943126,-0.376250,-36.951252
48.160,-9.343370,0.269620,-0.310490,13.405001,0.166250,-33.162502
48.180,-9.302501,0.144570,-0.124440,14.708751,-7.188125,-26.315626
48.200,-9.467811,-0.032330,-0.015250,15.968751,-13.020000,-25.375002
48.220,-9.588591,-0.103700,0.087840,16.174376,-16.760626,-29.413126
48.240,-9.656911,-0.114070,0.069540,14.402501,-14.030625,-32.620003
48.260,-9.812461,-0.151890,-0.019520,13.190625,-6.606250,-35.354378
48.280,-9.590420,-0.058560,-0.374540,11.961250,-4.869375,-33.460003
48.300,-9.470860,0.004270,-0.339160,9.992500,-6.916875,-30.078127
48.320,-9.659961,-0.308050,-0.432490,7.805000,-11.300626,-23.222502
48.340,-9.469641,-0.107360,-0.479460,8.452500,-13.033126,-22.491877
48.360,-9.431211,-0.151280,-0.498370,5.709375,-10.167500,-22.658127
48.380,-9.473910,-0.218380,-0.516670,5.696250,-8.859375,-23.126251
48.400,-9.436090,-0.245220,-0.459940,7.726250,-9.012501,-24.040627
48.420,-9.516001,-0.196420,-0.468480,8.588125,-9.240001,-24.311876
48.440,-9.555040,-0.176900,-0.539850,8.968750,-7.551250,-22.754375
48.460,-9.556261,-0.200080,-0.566690,8.163751,-7.345625,-20.890627
48.480,-9.578220,-0.287920,-0.546560,7.288750,-7.901250,-19.433750
48.500,-9.559920,-0.343430,-0.448960,5.906250,-7.389375,-19.696251
48.520,-9.554430,-0.378200,-0.397720,5.289375,-6.282500,-21.297501
48.540,-9.467811,-0.284260,-0.315370,5.110000,-3.355625,-25.650627
48.560,-9.473301,-0.336720,-0.438590,5.429375,-2.423750,-27.072502
48.580,-9.489161,-0.223870,-0.535580,6.720000,-1.986250,-26.998127
48.600,-9.456221,-0.181780,-0.608780,7.205626,-2.345000,-24.762501
48.620,-9.452560,-0.211670,-0.702110,6.680625,-3.705625,-21.380627
48.640,-9.570291,-0.356850,-0.776530,5.425000,-7.358750,-14.940626
48.660,-9.581271,-0.420900,-0.800320,4.764375,-7.980000,-12.565001
48.680,-9.675821,-0.583770,-0.760060,2.979375,-7.153125,-10.810625
48.700,-9.625191,-0.499590,-0.716140,1.413125,-4.480000,-12.009376
48.720,-9.660570,-0.464820,-0.680760,-1.347500,1.990625,-14.126876
48.740,-9.606280,-0.391010,-0.675880,-1.710625,3.185000,-13.855626
48.760,-9.573340,-0.324520,-0.681980,-2.760625,2.861250,-10.338125
48.780,-9.464150,-0.226920,-0.745420,-3.241875,2.196250,-7.625625
48.800,-9.433041,-0.233020,-0.772260,-3.110625,1.382500,-4.690000
48.820,-9.398271,-0.322080,-0.774700,-1.946875,-1.548750,0.223125
48.840,-9.475740,-0.357460,-0.788120,-1.618750,-2.261875,1.938125
48.860,-9.573951,-0.375760,-0.846070,-1.627500,-0.013125,5.092500
48.880,-9.564800,-0.391620,-0.835700,-2.957500,1.181250,6.798750
48.900,-9.600791,-0.441640,-0.703330,-5.350625,2.318750,8.518126
48.920,-9.584321,-0.377590,-0.617930,-6.046250,2.765000,8.321250
48.940,-9.550771,-0.357460,-0.588650,-6.518750,3.640000,6.943125
48.960,-9.472080,-0.269010,-0.518500,-6.181875,4.515000,6.461875
48.980,-9.469030,-0.229360,-0.496540,-5.495000,3.880625,6.628125
49.000,-9.476351,-0.187880,-0.502030,-4.541250,2.174375,9.086875
49.020,-9.500751,-0.246440,-0.562420,-4.445000,1.330000,10.548125
49.040,-9.559311,-0.222650,-0.625250,-5.193125,1.076250,12.713751
49.060,-9.608110,-0.188490,-0.740540,-5.910625,2.454375,14.319376
49.080,-9.570901,-0.179950,-0.858270,-8.054376,4.160625,20.041876
49.100,-9.503800,-0.222650,-0.874740,-9.336250,3.447500,23.130627
49.120,-9.548940,-0.292800,-0.880230,-9.502501,3.097500,25.322502
49.140,-9.617870,-0.245220,-0.932690,-9.944375,5.162500,28.822502
49.160,-9.602621,-0.109800,-0.905240,-10.281251,7.669375,30.966251
49.180,-9.601400,-0.025620,-1.041880,-11.392501,14.940626,37.734375
49.200,-9.487331,0.064050,-1.059570,-12.044375,17.307501,42.520626
49.220,-9.480011,0.062220,-1.210850,-12.565001,22.229376,54.639378
49.240,-9.381801,0.159210,-1.192550,-12.005000,23.756250,62.444378
49.260,-9.275051,0.286700,-1.070550,-11.108126,16.931252,79.200630
49.280,-9.237230,-0.217770,-0.715530,-8.540000,7.665000,82.683128
49.300,-9.436701,-0.402600,-0.425170,-5.840625,-0.643125,82.608757
49.320,-9.949100,-0.600850,-0.131150,-5.805625,-3.583125,73.906876
49.340,-10.083302,-0.509350,-0.095160,-9.485001,2.493750,67.086250
49.360,-10.066830,-0.342820,0.037820,-19.897501,20.440001,53.641876
49.380,-9.849061,-0.122610,0.075640,-23.581251,27.571251,49.310627
49.400,-9.628241,0.131760,0.051850,-26.766251,35.441875,47.976254
49.420,-9.247601,0.479460,-0.090280,-25.690001,35.468128,50.728127
49.440,-9.112181,0.520330,-0.136640,-22.898750,33.175625,55.343754
49.460,-8.963951,0.392840,-0.004880,-15.986251,20.037500,62.733128
49.480,-9.123771,0.330010,0.176290,-12.805626,11.510626,62.597504
49.500,-9.639831,-0.006100,0.504470,-9.734375,2.730000,52.941879
49.520,-9.772201,0.125050,0.570960,-9.686251,5.105625,46.480003
49.540,-9.722790,0.342210,0.526430,-15.006250,13.785625,36.763126
49.560,-9.631291,0.451400,0.475190,-17.780001,16.703751,34.938751
49.580,-9.586761,0.533140,0.370270,-18.803751,17.653126,37.699375
49.600,-9.428161,0.686250,0.085400,-17.574375,17.311876,41.881878
49.620,-9.272001,0.696010,-0.069540,-15.964375,16.498125,46.567501
