timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
32.120,-9.779521,-3.102460,0.026230,45.062504,-6.711250,-14.201251
32.140,-10.597530,-4.065650,-0.596580,25.090626,-3.504375,-15.067501
32.160,-10.740881,-4.199240,-0.919880,10.101875,-0.507500,-13.286876
32.180,-10.175410,-3.844830,-1.395070,-24.049376,3.233125,-5.748750
32.200,-10.024740,-3.618520,-1.344440,-36.395626,-0.043750,-0.516250
32.220,-9.430600,-3.096360,-1.288320,-49.542503,-0.945000,8.575001
32.240,-9.137191,-2.598600,-1.096170,-51.279377,3.403750,11.571876
32.260,-8.758990,-2.222230,-0.896090,-43.723751,11.576250,13.361251
32.280,-8.254520,-1.338950,-0.337940,-33.495003,12.031251,13.378751
32.300,-8.035530,-1.079700,-0.111630,-20.291250,9.883125,13.063750
32.320,-8.001980,-0.836310,0.358680,8.273126,3.408125,10.325001
32.340,-8.131910,-0.943060,0.483730,21.455002,1.662500,7.700000
32.360,-8.543661,-1.376160,0.493490,40.503754,6.020000,1.106875
32.380,-8.899290,-1.764120,0.500810,45.836876,4.930625,-2.121875
32.400,-9.240891,-2.200270,0.354410,48.908127,-1.435000,-8.089375
32.420,-10.335840,-3.298270,0.169580,44.778126,-3.797500,-10.237500
32.440,-10.881790,-3.895460,-0.062830,34.995628,-4.011875,-12.053125
32.460,-11.228271,-4.449340,-0.653920,-2.187500,1.238125,-10.797501
32.480,-10.840311,-4.321850,-0.866200,-25.755627,0.039375,-6.737500
32.500,-10.283381,-3.778950,-1.149850,-63.647503,-10.591875,6.186250
32.520,-9.799651,-3.445280,-1.196820,-78.001877,-10.066875,10.727501
32.540,-8.776681,-2.145980,-0.952210,-88.274376,1.155000,14.236251
32.560,-8.228291,-1.584780,-0.796660,-83.510002,6.956250,13.877501
32.580,-8.136790,-1.041880,-0.615490,-52.342503,15.662500,9.944375
32.600,-7.585960,-0.254370,-0.239730,-30.581251,16.550625,7.818125
32.620,-7.404181,0.040870,0.023180,-8.859375,14.835626,5.967500
32.640,-7.575591,-0.073200,0.339160,27.461876,3.941875,2.393125
32.660,-7.881811,-0.470310,0.380030,41.510002,4.676875,0.573125
32.680,-8.688231,-1.337120,0.580720,64.137505,6.251875,-5.026875
32.700,-8.854760,-1.749480,0.567910,72.117500,2.082500,-7.726250
32.720,-9.088390,-2.513810,0.412970,75.184380,-4.204375,-13.028750
32.740,-10.168700,-3.103680,0.234850,71.780632,-5.022500,-15.618751
32.760,-10.752472,-3.665490,-0.020740,63.796253,0.770000,-17.171875
32.780,-11.119690,-4.406640,-0.525820,31.985626,3.596250,-15.233750
32.800,-11.213631,-4.493870,-0.805810,10.548125,1.483125,-12.473125
32.820,-10.717091,-4.218150,-1.175470,-35.013126,-5.118750,-0.805000
32.840,-10.439540,-3.955240,-1.254160,-55.938751,-8.312500,4.506250
32.860,-9.439751,-3.026210,-1.140090,-81.405632,-2.384375,11.558750
32.880,-9.009090,-2.415600,-0.919880,-84.056877,5.508125,12.490625
32.900,-8.559521,-1.899540,-0.761890,-70.822502,18.646252,11.348750
32.920,-8.022110,-0.937570,-0.269620,-57.526878,22.133125,9.953125
32.940,-7.866560,-0.535580,-0.078690,-38.548126,19.884377,8.693126
32.960,-7.573151,-0.106140,0.293410,-0.638750,10.185000,7.857501
32.980,-7.843990,-0.123220,0.492270,15.706251,3.788750,7.271250
33.000,-8.291731,-0.696010,0.602680,41.006878,2.721250,3.395000
33.020,-8.602831,-1.134600,0.645380,49.323753,4.484375,0.135625
33.040,-9.602621,-2.151470,0.771040,63.170628,-2.983750,-7.551250
33.060,-9.900910,-2.779770,0.608170,65.371254,-5.153750,-10.364375
